atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
147202,João Bezerra,INT,Atacante,6,1.19,-0.19,0.6,2,0.0,True,True,REM,1.138,valor_bom,0.774,0.6,0.25,58.5,neutro,1.87,0.9,12.2,0.574,1.304,1.015,0.856,0.275,0.421,0.461
142638,João Victor,INT,Atacante,5,1.0,0.0,0.0,0,0.0,False,True,REM,0.571,valor_bom,0.0,0.0,0.0,58.5,neutro,1.28,0.9,12.2,0.574,1.304,1.015,0.856,0.275,0.421,0.461
141406,Andrey Fernandes,VAS,Atacante,6,1.41,0.0,1.7,1,0.0,False,True,SAN,0.966,valor_bom,0.916,1.7,0.125,65.6,favoravel,2.22,0.95,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
147782,Arthur Novaes,BOT,Meia,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.404,neutro,0.0,0.0,0.0,28.1,desfavoravel,0.03,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
147883,João Vitor,VAS,Atacante,6,3.49,0.0,3.13,4,0.0,False,True,SAN,-0.436,neutro,1.588,3.13,0.5,65.6,neutro,2.61,0.95,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
130698,Kadu,BOT,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.377,neutro,0.0,0.0,0.0,48.7,neutro,0.88,0.45,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
129666,JP,VAS,Meia,6,1.41,0.0,0.95,2,0.0,False,True,SAN,0.966,valor_bom,1.01,0.95,0.25,62.3,favoravel,2.16,0.95,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
142086,Kauan Toledo,BOT,Atacante,2,2.87,1.08,2.18,5,5.4,True,False,VIT,-0.199,neutro,1.342,2.18,0.625,30.5,desfavoravel,1.2,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
147788,Arthur Izaque,BOT,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.571,valor_bom,0.0,0.0,0.0,30.5,desfavoravel,0.13,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
101715,Alerrandro,INT,Atacante,6,6.33,0.0,3.61,20,0.0,False,True,REM,0.582,valor_bom,3.976,1.66,1.0,58.5,neutro,3.18,0.9,12.2,0.574,1.304,1.015,0.856,0.275,0.421,0.461
148103,Rafael Soares,REM,Meia,6,1.0,0.0,0.0,0,0.0,False,False,INT,0.404,neutro,0.0,0.0,0.0,52.2,neutro,1.02,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
108131,Garcez,CHA,Atacante,5,3.12,0.0,1.22,8,0.0,False,True,BAH,-0.786,armadilha_leve,1.019,1.22,1.0,29.1,neutro,1.07,0.475,-26.7,0.63,1.074,0.607,0.352,0.125,0.28,0.47
141991,Tico,REM,Atacante,6,1.1,0.0,0.5,1,0.0,False,False,INT,1.293,valor_bom,0.782,0.5,0.125,54.5,neutro,1.68,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
123738,Herrera,RBB,Atacante,7,5.69,0.0,2.59,15,0.0,False,False,CAP,-0.824,armadilha_leve,2.466,2.06,1.0,27.2,desfavoravel,1.77,0.05,-32.1,1.131,0.764,1.027,0.232,0.475,0.23,0.424
112939,Catarozzi,REM,Meia,6,5.41,0.0,0.9,1,0.0,False,False,INT,1.155,valor_bom,3.753,0.9,0.125,52.2,neutro,3.52,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
51413,Walter,MIR,Goleiro,7,5.17,0.0,2.76,17,0.0,False,True,FLA,0.297,neutro,3.198,2.47,1.0,38.0,neutro,3.87,0.05,-9.1,1.05,0.98,1.185,0.467,0.5,0.246,0.467
90608,Chico da Costa,CRU,Atacante,6,3.81,0.0,1.24,7,0.0,False,False,COR,-0.469,neutro,1.769,0.53,0.875,40.7,neutro,1.82,0.175,-7.8,1.027,0.568,1.65,0.44,0.75,0.382,
148109,Filipe Lima,REM,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,INT,0.571,valor_bom,0.0,0.0,0.0,54.5,neutro,1.12,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
82407,Chico Kim,MIR,Meia,6,2.91,0.0,0.43,4,0.0,False,True,FLA,-0.602,armadilha_leve,0.827,0.43,0.5,32.0,neutro,1.07,0.1,-9.1,1.05,0.98,1.185,0.467,0.5,0.246,0.467
147546,Roger,GRE,Meia,6,1.5,0.0,1.2,2,0.0,False,False,CAM,0.916,valor_bom,1.06,1.2,0.25,62.4,neutro,2.2,0.95,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
99815,Arias,PAL,Meia,7,15.17,-1.33,7.97,17,7.7,True,False,FLU,1.752,valor_oculto,6.735,6.21,1.0,49.0,neutro,2.68,0.425,0.0,1.042,0.825,0.568,0.677,0.65,0.149,0.527
141126,Pedro Cobra,CAM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,GRE,0.266,neutro,0.0,0.0,0.0,67.2,favoravel,1.64,0.9,46.0,0.933,0.778,1.4,1.4,0.65,0.507,0.467
116065,Cuiabano,VAS,Lateral,3,13.58,1.38,7.66,13,13.6,True,True,SAN,0.771,valor_bom,6.729,5.43,1.0,65.0,favoravel,3.02,0.15,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
148152,Ararat,CFC,Meia,6,4.0,0.0,0.0,0,0.0,False,False,SAO,-2.19,armadilha_forte,0.0,0.0,0.0,33.5,desfavoravel,0.25,0.3,-17.5,0.489,1.214,0.646,1.176,0.4,0.368,0.48
143463,Wesley Natã,FLU,Atacante,6,0.8,0.0,-0.3,1,0.0,False,True,PAL,1.729,valor_oculto,0.693,0.0,0.125,34.9,neutro,0.83,0.05,0.0,0.568,0.677,1.042,0.825,0.5,0.662,0.527
148124,Vinicius,CHA,Zagueiro,5,1.63,0.0,0.1,2,0.0,False,True,BAH,1.026,valor_bom,1.317,0.1,0.25,36.9,neutro,1.34,0.25,-26.7,0.63,1.074,0.607,0.352,0.125,0.28,0.47
127969,Matheus Reis,FLU,Atacante,5,1.0,0.0,0.0,0,0.0,False,True,PAL,0.571,valor_bom,0.0,0.0,0.0,34.9,neutro,0.31,0.05,0.0,0.568,0.677,1.042,0.825,0.5,0.662,0.527
108162,Nardoni,GRE,Meia,2,6.36,-0.24,2.06,13,1.8,True,False,CAM,-0.22,neutro,2.841,1.68,1.0,62.4,neutro,2.65,0.95,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
110144,Spinelli,VAS,Atacante,6,5.61,-0.92,3.12,14,0.0,True,True,SAN,-0.404,neutro,2.797,2.55,1.0,65.6,neutro,2.92,0.95,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
97911,Lucas Silva,VIT,Atacante,6,2.8,0.0,-0.17,3,0.0,False,True,BOT,-1.041,armadilha_leve,0.548,0.0,0.375,48.0,neutro,1.35,0.825,30.9,0.2,1.067,0.6,0.509,0.175,0.359,0.475
148206,Nadson,SAN,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,VAS,0.571,valor_bom,0.0,0.0,0.0,54.4,neutro,1.11,0.8,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
146410,Marquinhos,BOT,Meia,6,0.85,0.0,0.0,1,0.0,False,False,VIT,1.608,valor_oculto,0.911,0.0,0.125,28.1,desfavoravel,0.69,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
148215,Djhordney,SAO,Meia,6,0.79,0.0,-0.2,2,0.0,False,True,CFC,1.56,valor_oculto,0.78,0.0,0.25,53.6,neutro,1.67,0.6,17.5,0.646,1.176,0.489,1.214,0.175,0.551,0.48
141165,Enzo Vagner,CFC,Atacante,6,1.04,0.0,0.5,1,0.0,False,False,SAO,1.394,valor_bom,0.782,0.5,0.125,36.1,desfavoravel,0.93,0.3,-17.5,0.489,1.214,0.646,1.176,0.4,0.368,0.48
130393,Luiz Gustavo,BAH,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.282,neutro,0.0,0.0,0.0,74.6,favoravel_visitante,1.95,0.75,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
145563,João Ananias,SAN,Zagueiro,2,2.79,-0.11,2.06,5,1.5,True,False,VAS,0.46,neutro,1.79,2.06,0.625,34.5,desfavoravel,3.79,0.85,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
146430,Justino,BOT,Zagueiro,3,3.24,-1.83,2.74,8,0.2,True,False,VIT,0.585,valor_bom,2.181,1.62,1.0,49.2,neutro,3.46,0.45,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
97899,Matheus Bahia,INT,Lateral,7,7.54,0.33,4.32,14,7.4,True,True,REM,0.365,neutro,4.646,3.11,1.0,45.7,neutro,4.23,0.575,12.2,0.574,1.304,1.015,0.856,0.275,0.421,0.461
93371,Rodrigo Rodrigues,CFC,Atacante,6,3.28,0.0,-0.9,1,0.0,False,False,SAO,-1.366,armadilha_leve,0.627,0.0,0.125,36.1,desfavoravel,0.83,0.3,-17.5,0.489,1.214,0.646,1.176,0.4,0.368,0.48
105048,Jajá,REM,Atacante,7,7.63,0.89,5.59,18,10.2,True,False,INT,1.61,valor_oculto,5.375,2.65,1.0,54.5,neutro,4.51,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
104666,Moisés,SAN,Atacante,5,4.78,0.0,2.35,13,0.0,False,False,VAS,-0.498,neutro,2.305,0.73,1.0,54.4,neutro,2.45,0.8,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
131964,Jhoan Hernández,BOT,Lateral,6,3.69,0.0,0.0,1,0.0,False,False,VIT,-0.787,armadilha_leve,1.682,0.0,0.125,48.7,neutro,2.03,0.45,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
141595,Gabriel Mec,GRE,Atacante,6,4.45,0.0,2.82,14,0.0,False,False,CAM,0.051,neutro,2.606,1.68,1.0,64.7,neutro,2.84,0.95,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
124386,Kainã,CHA,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,BAH,0.266,neutro,0.0,0.0,0.0,36.5,neutro,0.37,0.25,-26.7,0.63,1.074,0.607,0.352,0.125,0.28,0.47
126189,Tomás Pérez,CAM,Meia,2,4.13,0.0,1.54,12,0.0,False,True,GRE,-0.397,neutro,1.729,1.54,1.0,68.5,neutro,2.48,0.475,46.0,0.933,0.778,1.4,1.4,0.65,0.507,0.467
109987,Medina,BOT,Meia,7,7.05,0.13,3.83,12,3.3,True,False,VIT,0.714,valor_bom,3.942,3.41,1.0,28.1,desfavoravel,3.4,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
92747,Eduardo Domínguez,CAM,Técnico,7,10.3,-0.21,5.24,17,4.68,True,True,GRE,0.157,neutro,5.483,5.24,1.0,69.4,favoravel,4.0,0.475,46.0,0.933,0.778,1.4,1.4,0.65,0.507,0.467
104036,Labyad,COR,Meia,5,4.52,0.0,2.05,11,0.0,False,True,CRU,-0.276,neutro,2.034,0.69,1.0,72.6,neutro,2.89,0.7,7.8,1.65,0.44,1.027,0.568,0.775,0.414,
93368,Lucas Veríssimo,SAN,Zagueiro,5,8.63,0.0,4.01,12,0.0,False,False,VAS,0.155,neutro,3.935,3.01,1.0,34.5,desfavoravel,4.41,0.85,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
133671,Gustavo Reis,RBB,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,CAP,0.266,neutro,0.0,0.0,0.0,33.0,desfavoravel,0.23,0.1,-32.1,1.131,0.764,1.027,0.232,0.475,0.23,0.424
101807,Oliva,SAN,Meia,7,6.17,-0.09,2.94,13,0.6,True,False,VAS,0.442,neutro,3.386,2.17,1.0,52.1,neutro,2.71,0.8,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
147875,Daniel Silva,FLA,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,MIR,0.282,neutro,0.0,0.0,0.0,58.0,neutro,1.26,0.675,9.1,1.185,0.467,1.05,0.98,0.775,,0.467
147545,Jefinho,GRE,Meia,6,1.46,0.0,1.5,1,0.0,False,False,CAM,0.981,valor_bom,1.078,1.5,0.125,62.4,neutro,2.2,0.95,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
142261,Jeferson,GRE,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,CAM,0.571,valor_bom,0.0,0.0,0.0,64.7,neutro,1.54,0.95,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
143465,Keven Samuel,FLU,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,PAL,0.571,valor_bom,0.0,0.0,0.0,34.9,neutro,0.31,0.05,0.0,0.568,0.677,1.042,0.825,0.5,0.662,0.527
139200,Pedro Kauã,INT,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,REM,0.282,neutro,0.0,0.0,0.0,46.2,neutro,0.78,0.575,12.2,0.574,1.304,1.015,0.856,0.275,0.421,0.461
141400,Huguinho,BOT,Meia,7,5.99,0.0,5.2,4,0.0,False,False,VIT,1.687,valor_oculto,4.473,3.95,0.5,28.1,desfavoravel,2.07,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
142275,Luiz Felipe,FLA,Meia,6,1.0,0.0,0.0,0,0.0,False,False,MIR,0.404,neutro,0.0,0.0,0.0,65.6,neutro,1.58,0.675,9.1,1.185,0.467,1.05,0.98,0.775,,0.467
100804,Tchamba,REM,Zagueiro,7,5.11,0.0,2.08,14,0.0,False,False,INT,-0.421,neutro,2.291,1.65,1.0,48.1,neutro,2.25,0.85,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
88963,Leonardo Jardim,FLA,Técnico,7,13.54,0.73,7.09,18,8.96,True,False,MIR,0.496,neutro,6.755,7.09,1.0,66.6,neutro,3.8,0.675,9.1,1.185,0.467,1.05,0.98,0.775,,0.467
93834,Keiller,CFC,Goleiro,6,4.0,0.0,0.0,0,0.0,False,False,SAO,-2.147,armadilha_forte,0.0,0.0,0.0,38.2,desfavoravel,0.44,0.15,-17.5,0.489,1.214,0.646,1.176,0.4,0.368,0.48
124424,Rodrigo Castillo,FLU,Atacante,6,7.87,0.89,3.86,13,6.4,True,True,PAL,0.233,neutro,4.253,1.63,1.0,34.9,neutro,2.85,0.05,0.0,0.568,0.677,1.042,0.825,0.5,0.662,0.527
129661,Wendel,BAH,Meia,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.404,neutro,0.0,0.0,0.0,66.7,neutro,1.62,1.0,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
142260,Bernardo Zortea,GRE,Meia,6,0.77,0.0,0.13,3,0.0,False,False,CAM,1.592,valor_oculto,0.781,0.13,0.375,62.4,neutro,2.05,0.95,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
124219,Millán,FLU,Zagueiro,5,4.86,0.0,1.0,3,0.0,False,True,PAL,-0.392,neutro,2.207,1.0,0.375,53.1,neutro,2.5,0.0,0.0,0.568,0.677,1.042,0.825,0.5,0.662,0.527
81720,Lingard,COR,Atacante,7,4.2,-0.28,1.88,12,1.5,True,True,CRU,-0.453,neutro,2.021,1.46,1.0,75.4,neutro,2.97,0.7,7.8,1.65,0.44,1.027,0.568,0.775,0.414,
37457,Léo Condé,REM,Técnico,7,7.97,-0.03,4.72,18,3.95,True,False,INT,0.156,neutro,4.699,4.72,1.0,53.5,neutro,4.27,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
133690,Bruno Lopes,VAS,Atacante,6,1.57,0.0,1.7,1,0.0,False,True,SAN,0.742,valor_bom,0.916,1.7,0.125,65.6,favoravel,2.22,0.95,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
115537,Marcos Victor,BAH,Zagueiro,6,4.18,0.0,2.67,3,0.0,False,False,CHA,0.544,valor_bom,2.662,1.67,0.375,74.6,favoravel_visitante,5.15,0.75,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
107093,Luciano Juba,BAH,Lateral,6,11.26,-0.66,7.3,18,4.7,True,False,CHA,1.309,valor_bom,6.659,3.69,1.0,74.5,favoravel_visitante,5.0,0.75,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
147268,Anderson Pato,VIT,Atacante,5,3.12,0.0,1.38,4,0.0,False,True,BOT,-0.802,armadilha_leve,1.005,1.38,0.5,48.0,neutro,1.64,0.825,30.9,0.2,1.067,0.6,0.509,0.175,0.359,0.475
148125,Ryan Augusto,RBB,Lateral,6,3.78,0.0,3.7,5,0.0,False,False,CAP,0.148,neutro,2.588,3.1,0.625,32.8,desfavoravel,1.99,0.1,-32.1,1.131,0.764,1.027,0.232,0.475,0.23,0.424
140726,David Martins,BAH,Meia,6,0.65,0.0,-0.1,3,0.0,False,False,CHA,1.723,valor_oculto,0.718,0.0,0.375,66.7,neutro,2.19,1.0,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
141752,Caio Valle,BOT,Meia,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.404,neutro,0.0,0.0,0.0,28.1,desfavoravel,0.03,0.1,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
145659,Nicolas,SAO,Lateral,6,2.79,0.0,5.0,1,0.0,False,True,CFC,0.584,valor_bom,2.238,2.0,0.125,59.9,neutro,2.84,0.2,17.5,0.646,1.176,0.489,1.214,0.175,0.551,0.48
84268,Georgemy,MIR,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,FLA,-1.559,armadilha_forte,0.0,0.0,0.0,38.0,neutro,0.44,0.05,-9.1,1.05,0.98,1.185,0.467,0.5,0.246,0.467
95131,Gabriel Taliari,REM,Atacante,7,10.06,1.17,5.7,10,10.2,True,False,INT,0.706,valor_bom,5.341,2.5,1.0,54.5,neutro,3.25,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
141184,Walace Falcão,VAS,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,SAN,0.282,neutro,0.0,0.0,0.0,65.3,favoravel,1.56,0.15,36.7,0.183,0.813,1.159,1.2,0.275,0.488,0.47
142257,Luis Eduardo,GRE,Zagueiro,6,1.45,0.0,-0.3,2,0.0,False,False,CAM,1.15,valor_bom,1.237,0.0,0.25,17.3,desfavoravel,0.52,0.35,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
121823,Kauê,COR,Goleiro,6,5.52,0.0,8.7,2,0.0,False,True,CRU,1.883,valor_oculto,5.044,6.2,0.25,59.0,neutro,4.46,0.35,7.8,1.65,0.44,1.027,0.568,0.775,0.414,
141594,Pedro Gabriel,GRE,Lateral,6,4.7,0.0,3.52,10,0.0,False,False,CAM,0.478,neutro,3.451,1.82,1.0,16.3,desfavoravel,2.06,0.35,-46.0,1.4,1.4,0.933,0.778,0.525,,0.467
110605,Vinícius Balieiro,CHA,Meia,7,3.62,0.0,1.84,5,0.0,False,True,BAH,0.133,neutro,1.946,1.84,0.625,26.6,neutro,1.41,0.475,-26.7,0.63,1.074,0.607,0.352,0.125,0.28,0.47
147192,Claudinho,CAP,Lateral,5,7.84,0.0,7.52,6,0.0,False,True,RBB,1.965,valor_oculto,6.203,5.19,0.75,72.0,favoravel,5.11,0.575,32.1,1.027,0.232,1.131,0.764,0.875,0.456,0.424
143252,Gean,VIT,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,BOT,0.377,neutro,0.0,0.0,0.0,64.7,favoravel,1.54,0.1,30.9,0.2,1.067,0.6,0.509,0.175,0.359,0.475
127273,Artur Jorge,CRU,Técnico,7,12.0,-0.12,6.37,14,6.91,True,False,COR,0.382,neutro,6.235,6.37,1.0,39.7,desfavoravel,3.34,0.175,-7.8,1.027,0.568,1.65,0.44,0.75,0.382,
103347,Matheus Alexandre,REM,Lateral,7,4.19,0.06,1.92,11,1.5,True,False,INT,-0.896,armadilha_leve,1.909,1.1,1.0,47.6,neutro,2.08,0.85,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
102877,Gabriel Poveda,REM,Atacante,6,2.68,0.0,0.66,11,0.0,False,False,INT,-0.726,armadilha_leve,0.726,0.66,1.0,54.5,neutro,2.43,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
143153,Tarzia,VIT,Atacante,6,3.69,-0.38,2.97,15,1.7,True,True,BOT,0.698,valor_bom,2.714,1.57,1.0,48.0,neutro,2.44,0.825,30.9,0.2,1.067,0.6,0.509,0.175,0.359,0.475
149715,Rafael Gonzaga,SAN,Lateral,6,2.79,0.0,2.4,1,0.0,False,False,VAS,0.264,neutro,1.949,2.4,0.125,33.8,desfavoravel,1.61,0.85,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
42411,Cuca,SAN,Técnico,7,9.82,-0.5,5.52,13,3.66,True,False,VAS,0.204,neutro,5.394,5.52,1.0,53.4,neutro,4.87,0.8,-36.7,1.159,1.2,0.183,0.813,0.275,0.264,0.47
130209,Renê,VIT,Atacante,7,8.44,-0.23,6.53,13,0.8,True,True,BOT,1.903,valor_oculto,5.906,3.07,1.0,48.0,neutro,2.83,0.825,30.9,0.2,1.067,0.6,0.509,0.175,0.359,0.475
123005,Sidney,BAH,Meia,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.404,neutro,0.0,0.0,0.0,66.7,neutro,1.62,1.0,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
107256,Zé Vitor,VIT,Meia,2,5.29,-0.09,3.89,12,0.9,True,True,BOT,0.546,valor_bom,3.139,3.47,1.0,45.5,neutro,2.56,0.825,30.9,0.2,1.067,0.6,0.509,0.175,0.359,0.475
94034,Kevin Ramírez,CHA,Atacante,6,4.83,2.08,3.1,4,10.2,True,True,BAH,-0.28,neutro,2.522,1.85,0.5,29.1,neutro,1.63,0.475,-26.7,0.63,1.074,0.607,0.352,0.125,0.28,0.47
121811,Da Silva,CHA,Meia,6,3.0,0.0,0.0,0,0.0,False,True,BAH,-1.558,armadilha_forte,0.0,0.0,0.0,26.6,neutro,-0.03,0.475,-26.7,0.63,1.074,0.607,0.352,0.125,0.28,0.47
147560,Caio Suassuna,BAH,Atacante,6,2.64,0.0,2.0,1,0.0,False,False,CHA,-0.434,neutro,0.949,2.0,0.125,69.0,neutro,2.38,1.0,26.7,0.607,0.352,0.63,1.074,0.55,,0.47
123016,David Braga,REM,Meia,6,3.03,-0.11,1.26,8,0.5,True,False,INT,-0.347,neutro,1.142,1.26,1.0,52.2,neutro,2.14,0.5,-12.2,1.015,0.856,0.574,1.304,0.45,,0.461
130282,Anthony,BOT,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,VIT,-1.879,armadilha_forte,0.0,0.0,0.0,49.2,neutro,0.9,0.45,-30.9,0.6,0.509,0.2,1.067,0.65,0.277,0.475
